ltable_id,rtable_id,ltable_name,rtable_name,ltable_addr,rtable_addr,ltable_city,rtable_city,ltable_phone,rtable_phone,ltable_type,rtable_type,ltable_class,rtable_class,label
4,52,campanile,` pink \ 's famous chili dogs ',' 624 s. la brea ave. ',' 709 n. la brea ave. ',` los angeles ',la,213/938 -1447,213-931-4223,american,` hot dogs ',4,586,0
88,153,` pano \ 's and paul \ 's ',chops,' 1232 w. paces ferry rd. ','70 w. paces ferry rd. ',atlanta,atlanta,404/261 -3662,404-262-2675,international,steakhouses,88,687,0
94,312,` alain rondelli ',` alain rondelli ',' 126 clement st. ',' 126 clement st. ',` san francisco ',` san francisco ',415/387 -0408,415-387-0408,french,` french ( new ) ',94,94,1
18,236,` pinot bistro ',` pinot bistro ',' 12969 ventura blvd. ',' 12969 ventura blvd. ',` los angeles ',` studio city ',818/990 -0500,818-990-0500,french,` french bistro ',18,18,1
18,219,` pinot bistro ',` art \ 's deli ',' 12969 ventura blvd. ',' 12224 ventura blvd. ',` los angeles ',` studio city ',818/990 -0500,818-762-1221,french,delis,18,1,0
61,279,` sign of the dove ',` sign of the dove ',' 1110 3rd ave. at 65th st. ',' 1110 third ave. ',` new york ',` new york city ',212/861 -8080,212-861-8080,american,` american ( new ) ',61,61,1
506,191,` perry \ 's ',` doidge \ 's ',' 1944 union st. ',' 2217 union st. ',` san francisco ',` san francisco ',415/922 -9022,415-921-2149,american,american,506,726,0
331,274,` popover cafe ',` river cafe ',' 551 amsterdam ave. between 86th and 87th sts . ',' 1 water st. ',` new york ',brooklyn,212/595 -8555,718-522-5200,american,` american ( new ) ',330,56,0
524,214,` vivande porta via ',` trio cafe ',' 2125 fillmore st. ',' 1870 fillmore st. ',` san francisco ',` san francisco ',415/346 -4430,415-563-2248,italian,american,524,749,0
393,172,` dante \ 's down the hatch buckhead ',nava,' 3380 peachtree rd. ',' 3060 peachtree rd. ',atlanta,atlanta,404/266 -1600,404-240-1984,continental,southwestern,393,706,0
405,292,` luna si ',abruzzi,' 1931 peachtree rd. ',' 2355 peachtree rd. ne ',atlanta,atlanta,404/355 -5993,404-261-8186,continental,italian,405,74,0
104,217,` la folie ',` wa-ha-ka oaxaca mexican grill ',' 2316 polk st. ',' 2141 polk st. ',` san francisco ',` san francisco ',415/776 -5577,415-775-1055,french,mexican,104,752,0
104,202,` la folie ',` mario \ 's bohemian cigar store cafe ',' 2316 polk st. ',' 2209 polk st. ',` san francisco ',` san francisco ',415/776 -5577,415-776-8226,french,italian,104,737,0
318,255,` osteria al droge ',` island spice ',' 142 w. 44th st. ',' 402 w. 44th st. ',` new york ',` new york city ',212/944 -3643,212-765-1737,italian,caribbean,317,37,0
282,255,` la reserve ',` island spice ',' 4 w. 49th st. ',' 402 w. 44th st. ',` new york ',` new york city ',212/247 -2993,212-765-1737,french,caribbean,281,37,0
490,188,` l \ ` osteria del forno ',` caffe greco ',' 519 columbus ave. ',' 423 columbus ave. ',` san francisco ',` san francisco ',415/982 -1124,415-397-6261,italian,continental,490,723,0
490,329,` l \ ` osteria del forno ',` rose pistola ',' 519 columbus ave. ',' 532 columbus ave. ',` san francisco ',` san francisco ',415/982 -1124,415-399-0499,italian,italian,490,111,0
221,265,` china grill ',` mesa grill ','60 w. 53rd st. ',' 102 fifth ave. ',` new york ',` new york city ',212/333 -7788,212-807-7400,american,southwestern,219,47,0
276,13,` joe allen ',` cassell \ 's ',' 326 w. 46th st. ',' 3266 w. sixth st. ',` new york ',la,212/581 -6464,213-480-8668,american,hamburgers,275,547,0
161,59,` rj \ 's the rib joint ',` ruth \ 's chris steak house ( los angeles ) ',' 252 n. beverly dr. ',' 224 s. beverly dr. ',` los angeles ',` beverly hills ',310/274 -7427,310-859-8744,american,steakhouses,158,593,0
457,6,` bistro roti ',` bistro 45 ',' 155 steuart st. ','45 s. mentor ave. ',` san francisco ',pasadena,415/495 -6500,818-795-2478,french,californian,457,540,0
24,257,aquavit,` la caravelle ','13 w. 54th st. ','33 w. 55th st. ',` new york ',` new york city ',212/307 -7311,212-586-4252,continental,` french ( classic ) ',24,39,0
422,148,tomtom,` brookhaven cafe ',' 3393 peachtree rd. ',' 4274 peachtree rd. ',atlanta,atlanta,404/264 -1163,404-231-5907,continental,vegetarian,422,682,0
167,23,swingers,` jan \ 's family restaurant ',' 8020 beverly blvd. ',' 8424 beverly blvd. ',` los angeles ',la,213/653 -5858,213-651-2866,american,` coffee shops ',164,557,0
62,119,` smith & wollensky ',` wollensky \ 's grill ',' 201 e. 49th st. ',' 205 e. 49th st. ',` new york ',` new york city ',212/753 -1530,212-753-0444,american,steakhouses,62,653,0
162,4,remi,` benita \ 's frites ',' 3rd st. promenade ',' 1433 third st. promenade ',` santa monica ',` santa monica ',310/393 -6545,310-458-2889,italian,` fast food ',159,538,0
73,124,tillerman,` buzio \ 's in the rio ',' 2245 e. flamingo rd. ',' 3700 w. flamingo rd. ',` las vegas ',` las vegas ',702/731 -4036,702-252-7697,seafood,seafood,73,658,0
478,289,` hayes street grill ',` second street grill ',' 320 hayes st. ',' 200 e. fremont st. ',` san francisco ',` las vegas ',415/863 -5545,702-385-6277,seafood,` pacific rim ',478,71,0
463,211,` california culinary academy ',` swan oyster depot ',' 625 polk st. ',' 1517 polk st. ',` san francisco ',` san francisco ',415/771 -3500,415-673-1101,french,seafood,463,746,0
348,84,sfuzzi,` john \ 's pizzeria ','58 w. 65th st. ','48 w. 65th st. ',` new york ',` new york city ',212/873 -3700,212-721-7001,american,pizza,348,618,0
76,294,` bone \ 's ',` bone \ 's restaurant ',' 3130 piedmont road ',' 3130 piedmont rd. ne ',atlanta,atlanta,404/237 -2663,404-237-2663,american,steakhouses,76,76,1
42,260,` les celebrites ',` les celebrites ',' 160 central park s ',' 155 w. 58th st. ',` new york ',` new york city ',212/484 -5113,212-484-5113,french,` french ( classic ) ',42,42,1
33,260,felidia,` les celebrites ',' 243 e. 58th st. ',' 155 w. 58th st. ',` new york ',` new york city ',212/758 -1479,212-484-5113,italian,` french ( classic ) ',33,42,0
450,129,venetian,` mayflower cuisinier ',' 3713 w. sahara ave. ',' 4750 w. sahara ave. ',` las vegas ',` las vegas ',702/876 -4190,702-870-8432,italian,chinese,450,663,0
225,22,` corrado cafe ',` indo cafe ',' 1013 3rd ave. between 60th and 61st sts . ',' 10428 1/2 national blvd. ',` new york ',la,212/753 -5100,310-815-1290,` coffee bar ',indonesian,223,556,0
30,248,chanterelle,chanterelle,' 2 harrison st. near hudson st. ',' 2 harrison st. ',` new york ',` new york city ',212/966 -6960,212-966-6960,american,` french ( new ) ',30,30,1
43,93,lespinasse,menchanko-tei,' 2 e. 55th st. ','39 w. 55th st. ',` new york ',` new york city ',212/339 -6719,212-247-1585,american,japanese,43,627,0
48,266,` mi cocina ',` mi cocina ','57 jane st. off hudson st. ','57 jane st. ',` new york ',` new york city ',212/627 -8273,212-627-8273,mexican,mexican,48,48,1
396,142,` french quarter food shop ',` alon \ 's at the terrace ',' 923 peachtree st. at 8th st. ',' 659 peachtree st. ',atlanta,atlanta,404/875 -2489,404-724-0444,southern,sandwiches,396,676,0
464,152,` capp \ 's corner ',` carey \ 's corner ',' 1600 powell st. ',' 1215 powers ferry rd. ',` san francisco ',marietta,415/989 -2589,770-933-0909,italian,hamburgers,464,686,0
531,121,zarzuela,zarela,' 2000 hyde st. ',' 953 second ave. ',` san francisco ',` new york city ',415/346 -0800,212-644-6740,` mexican/latin american/spanish ',mexican,531,655,0
140,33,` hard rock cafe ',` koo koo roo ',' 8600 beverly blvd. ',' 8393 w. beverly blvd. ',` los angeles ',la,310/276 -7605,213-655-9045,american,chicken,137,567,0
106,190,` masa \ 's ',` cha cha cha \ 's ',' 648 bush st. ',' 1805 haight st. ',` san francisco ',` san francisco ',415/989 -7154,415-386-5758,french,caribbean,106,725,0
273,258,` jean lafitte ',` la cote basque ','68 w. 58th st. ','60 w. 55th st. ',` new york ',` new york city ',212/751 -2323,212-688-6525,french,` french ( classic ) ',272,40,0
39,258,` la caravelle ',` la cote basque ','33 w. 55th st. ','60 w. 55th st. ',` new york ',` new york city ',212/586 -4252,212-688-6525,french,` french ( classic ) ',39,40,0
201,221,` cafe bianco ',` cafe bizou ',' 1486 2nd ave. between 77th and 78th sts . ',' 14016 ventura blvd. ',` new york ',` sherman oaks ',212/988 -2655,818-788-3536,` coffee bar ',` french bistro ',199,3,0
143,27,` jack sprat \ 's grill ',` john o \ ` groats ',' 10668 w. pico blvd. ',' 10516 w. pico blvd. ',` los angeles ',` west la ',310/837 -6662,310-204-0692,` health food ',` coffee shops ',140,561,0
