ltable_id,rtable_id,ltable_Song_Name,rtable_Song_Name,ltable_Artist_Name,rtable_Artist_Name,ltable_Album_Name,rtable_Album_Name,ltable_Genre,rtable_Genre,ltable_Price,rtable_Price,ltable_CopyRight,rtable_CopyRight,ltable_Time,rtable_Time,ltable_Released,rtable_Released,label
1156,28014,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 3:20","What I did for Love ( feat . Emeli SandÌ © ) Listen ( Deluxe ) Dance & Electronic $ 1.29 2015 If Moving Your Mine November 24 , 2014",,David Guetta,Listen ( Deluxe Version ),,"Dance , Music , Rock , House , Electronic , French Pop",,$ 1.29,,,,,3:27,24-Nov-14,,0
1156,28068,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 3:20","S.T.O.P ( feat . Ryan Tedder ) Listen Dance & Electronic $ 1.29 2015 If Moving Your Mine 3:34 November 24 , 2014",,David Guetta,Listen ( Deluxe Version ),,"Dance , Music , Rock , House , Electronic , French Pop",,$ 1.29,,,,,,24-Nov-14,,0
2718,17189,"Whateva ( feat . Monty ) Fetty Wap Hip-Hop/Rap , Music , Rap Album Only 2015 300 Entertainment/RGF Productions","My Way ( feat . Monty ) [ Clean ] Fetty Wap Fetty Wap [ Clean ] Rap & Hip-Hop $ 1.29 September 25 , 2015",,,Fetty Wap ( Deluxe ),,,,,,,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,3:32,,,0
1164,28001,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Listen ( Deluxe Version ) $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 24-Nov-14",Listen ( feat . John Legend ) Listen ( Deluxe ) Dance & Electronic 2015 If Moving Your Mine 3:46,,David Guetta,,,"Dance , Music , Rock , House , Electronic , French Pop",,,$ 1.29,,,3:20,,,"November 24 , 2014",0
271,53030,"VHS Outro ( Interlude ) X Ambassadors VHS Alternative , Music , Rock , Adult Alternative $ 1.29 1:25 30-Jun-15",Moving Day ( Interlude ) X Ambassadors VHS [ Explicit ] $ 1.29 0:19,,,,,,Alternative Rock,,,2015 KIDinaKORNER/Interscope Records,( C ) 2015 KIDinaKORNER/Interscope Records,,,,"June 30 , 2015",0
796,33113,"As Long As You Love Me ( feat . Big Sean ) [ Audien Luvstep Mix ] Justin Bieber Dance , Music , Rock 2012 The Island Def Jam Music Group 11-Sep-12","Never Say Never [ feat . Jaden Smith ] Pop $ 1.29 ( C ) 2011 The Island Def Jam Music Group February 14 , 2011",,Justin Bieber,As Long As You Love Me ( Remixes ) [ feat . Big Sean ],Never Say Never - The Remixes,,,$ 1.29,,,,4:40,3:48,,,0
3922,43866,Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ] Jason Derulo Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ] - Single $ 1.29,"Kama Sutra ( feat . Kid Ink ) Pop 3:36 September 10 , 2013",,Jason Derulo,,Talk Dirty [ Clean ],"Pop , Music , R&B / Soul , Rock , Dance , Contemporary R&B",,,$ 1.29,2014 Warner Bros. . Records Inc.,2014 Warner Bros. . Records Inc.,4:07,,2-May-14,,0
2748,17158,"Whateva ( feat . Monty ) Fetty Wap Fetty Wap ( Deluxe ) Hip-Hop/Rap , Music , Rap Album Only","Rewind ( feat . Monty ) [ Clean ] Rap & Hip-Hop $ 1.29 September 25 , 2015",,Fetty Wap,,Fetty Wap ( Deluxe ) [ Clean ],,,,,2015 300 Entertainment/RGF Productions,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,5:36,,,0
5761,21517,"Here 's to the Good Times Florida Georgia Line Here 's to the Good Times Country , Music , Urban Cowboy , Honky Tonk , Contemporary Country $ 1.29 4:11 4-Dec-12","Here 's To The Good Times ( C ) 2012 Big Machine Label Group , LLC December 4 , 2012",,Florida Georgia Line,,Here 's To The Good Times,,Country,,$ 1.29,"‰ ãÑ 2012 Big Machine Label Group , LLC",,,4:10,,,1
5726,4470,"Anything Goes Anything Goes ‰ ãÑ 2014 Big Machine Label Group , LLC 3:39","Anything Goes Florida Georgia Line Country October 14 , 2014",Florida Georgia Line,,,Anything Goes,"Country , Music , Honky Tonk , Urban Cowboy , Contemporary Country",,$ 1.29,$ 1.29,,"( C ) 2014 Republic Records , a Division of UMG Recordings , Inc. ( Republic Nashville )",,3:38,14-Oct-14,,1
306,22303,Lifted ( feat . Emeli Sand ' © & Professor Green ) Hotel Cabana ( Deluxe Version ) $ 1.29 2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd 4:15,"Wonder [ feat . Emeli SandÌ © ] Hotel Cabana [ Explicit ] 3:27 May 6 , 2014",Naughty Boy,Naughty Boy,,,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",Pop,,$ 1.29,,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,,,6-May-14,,0
1636,27530,"45 Leave a Whisper Rock , Music , Hard Rock , Alternative 4:09 27-May-03",45 Shinedown Leave A Whisper 2015 Mad Decent 4:09,Shinedown,,,,,Rock,$ 1.29,$ 1.29,2003 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States,,,,,"May 27 , 2003",1
956,44081,Teardrops On My Guitar ( Pop Version ) Taylor Swift 24-Oct-06,"Teardrops On My Guitar ( Radio Single Remix ) Country $ 1.29 March 18 , 2008",,Taylor Swift,Taylor Swift ( Bonus Track Version ),Taylor Swift,"Country , Music , Pop , Teen Pop , Honky Tonk , Contemporary Country",,$ 0.99,,"2008 Big Machine Records , LLC All Rights Reserved Under License to UMGD","( C ) 2008 Big Machine Records , LLC All Rights Reserved Under License to UMGD",2:59,3:23,,,0
5074,36946,"Love Is Gone ( Fred Rister & Joachim Garraud Remix ) David Guetta Pop Life ( Extended Version ) [ Bonus Version ] Dance , Music , Rock , Pop , House , Electronic , Electronica , Adult Alternative $ 1.99 ‰ ãÑ 2007 Gum Records 3:42","We Found Love David Guetta Dance & Electronic , House 2012 Blue Drum Records 3:35",,,,Pop for Your Weekend [ Explicit ],,,,$ 1.29,,,,,18-Sep-07,,0
2020,28393,"If I Am a Stranger ( Live In Amsterdam ) Ryan Adams Live After Deaf ( Live ) [ Complete Collection ] Singer/Songwriter , Music , Rock $ 0.99 2012 PAXAM RECORDS 5:10 2-Jul-12",My Wrecking Ball ( Live At Carnegie Hall / 11/17/2014 ) Rock,,Ryan Adams,,Live At Carnegie Hall [ Explicit ],,,,$ 1.29,,( C ) 2015 PaxAmericana Recording Company Under Exclusive Licenese To Blue Note Records,,5:22,,"April 21 , 2015",0
1199,27992,"The Whisperer ( feat . Sia ) 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved 24-Nov-14",Rise ( feat . Skylar Grey ) Listen ( Deluxe ) Dance & Electronic $ 1.29 2015 If Moving Your Mine,David Guetta,David Guetta,Listen,,"Dance , Music , Electronic , House , Rock , French Pop",,$ 1.29,,,,3:54,3:55,,"November 24 , 2014",0
322,22292,"Epilogue ( feat . George the Poet ) Naughty Boy Pop , Music , R&B / Soul , Contemporary R&B , Hip-Hop/Rap , Pop/Rock , Rock $ 1.29 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd","So Strong [ feat . Chasing Grace ] Naughty Boy Hotel Cabana ( Deluxe Version ) [ Explicit ] 3:36 May 6 , 2014",,,Hotel Cabana,,,Pop,,$ 1.29,,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,1:28,,6-May-14,,0
1292,34023,"I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) Dance , Music , Rock , House , Electronic 3:34 26-Aug-11",Night Of Your Life ( Feat . Jennifer Hudson ) Dance & Electronic $ 1.29 3:42,David Guetta,David Guetta,Nothing But the Beat,Nothing But The Beat,,,$ 1.29,,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",2009 Andy Henningsen,,,,"August 26 , 2011",0
1292,34019,"I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) Dance , Music , Rock , House , Electronic 3:34 26-Aug-11",I Can Only Imagine ( Feat . Chris Brown & Lil Wayne ) David Guetta Nothing But The Beat Dance & Electronic $ 1.29 3:29,David Guetta,,Nothing But the Beat,,,,$ 1.29,,"2011 What A Music Ltd , Licence exclusive Parlophone Music France",2009 Andy Henningsen,,,,"August 26 , 2011",0
3926,16397,"X2CU Jason Derulo Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance 1-Jun-15",X2CU Jason Derulo Pop 2011 Because Music,,,Everything Is 4,Everything Is 4 [ Clean ],,,$ 1.29,$ 1.29,2015 Warner Bros. . Records Inc.,,5:13,5:14,,"June 1 , 2015",1
1159,36916,"Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] David Guetta One Love ( Deluxe Version ) Dance , Music 21-Aug-09","Nothin ' On You [ Feat . Bruno Mars ] Pop Love Dance & Electronic , House $ 1.29 2012 Blue Drum Records",,David Guetta,,,,,$ 1.29,,2010 Gum Prod licence exclusive Parlophone Music France,,2:51,3:25,,,0
2696,17160,Whateva ( feat . Monty ) Fetty Wap ( Deluxe ) Album Only 2015 300 Entertainment/RGF Productions 5:11,"For My Team ( feat . Monty ) [ Clean ] Fetty Wap $ 1.29 3:28 September 25 , 2015",Fetty Wap,,,Fetty Wap ( Deluxe ) [ Clean ],"Hip-Hop/Rap , Music , Rap",Rap & Hip-Hop,,,,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",,,,,0
2731,17160,Whateva ( feat . Monty ) 2015 300 Entertainment/RGF Productions 5:11,"For My Team ( feat . Monty ) [ Clean ] Fetty Wap $ 1.29 3:28 September 25 , 2015",Fetty Wap,,Fetty Wap ( Deluxe ),Fetty Wap ( Deluxe ) [ Clean ],"Hip-Hop/Rap , Music , Rap",Rap & Hip-Hop,Album Only,,,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",,,,,0
2721,17160,"Whateva ( feat . Monty ) Fetty Wap ( Deluxe ) Hip-Hop/Rap , Music , Rap Album Only 2015 300 Entertainment/RGF Productions","For My Team ( feat . Monty ) [ Clean ] Fetty Wap $ 1.29 3:28 September 25 , 2015",Fetty Wap,,,Fetty Wap ( Deluxe ) [ Clean ],,Rap & Hip-Hop,,,,"( C ) 2000 Mute Records Ltd. , a BMG Company , under exclusive license to INgrooves",5:11,,,,0
1318,34922,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] Dance , Music , Rock , House , Electronic , French Pop $ 1.29","One Love ( Feat . Estelle ; Continuous Mix Version ) One Love ( Deluxe Version ) Dance & Electronic August 21 , 2009",David Guetta,David Guetta,Listen ( Deluxe Version ),,,,,$ 1.29,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd,3:20,4:42,24-Nov-14,,0
5143,43647,"Over My Dead Body Take Care ( Deluxe Version ) Hip-Hop/Rap , Music",Over My Dead Body [ Clean ] Drake $ 1.29 ( C ) 2012 Cash Money Records Inc.,Drake,,,Take Care ( Deluxe Edition ),,Rap & Hip-Hop,$ 1.29,,‰ ãÑ 2011 Cash Money Records Inc.,,4:32,4:32,15-Nov-11,"March 20 , 2012",1
3321,34348,Remember You ( feat . The Weeknd ) Wiz Khalifa O.N.I.F.C. ( Deluxe Version ) 5:20,It 's Nothin ( feat . 2 Chainz ) [ Explicit ] O.N.I.F.C. [ Explicit ] Rap & Hip-Hop,,Wiz Khalifa,,,"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",,$ 1.99,$ 1.29,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,,3:47,4-Dec-12,"December 4 , 2012",0
5077,40473,Latch ( feat . Sam Smith ) Disclosure Settle ( Deluxe Version ) $ 1.29 15-Apr-14,"You & Me [ feat . Eliza Doolittle ] Disclosure Electronica , Dance & Electronic $ 1.29 4:27 June 11 , 2013",,,,Settle,"Electronic , Music",,,,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited","( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited",4:15,,,,0
5077,40465,Latch ( feat . Sam Smith ) Disclosure Settle ( Deluxe Version ) $ 1.29 15-Apr-14,"Latch [ feat . Sam Smith ] Disclosure Settle Electronica , Dance & Electronic ( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited June 11 , 2013",,,,,"Electronic , Music",,,$ 1.29,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited",,4:15,4:15,,,1
1276,31283,"Toyfriend ( feat . Wynter Gordon ) [ Continuous Mix Version ] One Love ( Deluxe Version ) Dance , Music 2010 Gum Prod licence exclusive Parlophone Music France","Choose Me ( Album Version ( Edited ) ) [ feat . Sky ] [ Clean ] David Banner Mississippi-The Album ( Explicit Version ) Pop $ 0.99 ( C ) 2003 Universal Records , a Division of UMG Recordings , Inc.",David Guetta,,,,,,$ 1.29,,,,2:51,4:24,21-Aug-09,"May 20 , 2003",0
3419,7377,"Remember You ( feat . The Weeknd ) Wiz Khalifa O.N.I.F.C. ( Deluxe Version ) Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap $ 1.99 4-Dec-12",KK ( feat . Project Pat & Juicy J ) [ Explicit ] Wiz Khalifa Blacc Hollywood ( Deluxe ) [ Explicit ] Rap & Hip-Hop $ 1.29 4:09,,,,,,,,,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,5:20,,,"August 19 , 2014",0
3610,30322,Money Right ( feat . Rick Ross & Brisco ) Mail On Sunday $ 1.29 2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Roll ( feat . Sean Kingston ) [ Clean ] Mail On Sunday [ Clean ] 2013 Warner Bros. . Records Inc.,Flo Rida,Flo Rida,,,"Hip-Hop/Rap , Music , Pop , Dirty South","Rap & Hip-Hop , Southern Rap , Pop Rap",,$ 1.29,,,3:16,3:59,18-Mar-08,"March 18 , 2008",0
1410,51576,Illusion ( feat . Echosmith ) True Colors 2015 Interscope Records 6:30,Papercut [ feat . Troye Sivan ] Zedd Dance & Electronic 7:23,Zedd,,,True Colors,"Dance , Music , Electronic",,$ 1.29,$ 1.29,,( C ) 2015 Interscope Records,,,18-May-15,"May 18 , 2015",0
302,22315,Lifted ( feat . Emeli Sand ' © & Professor Green ) Naughty Boy Hotel Cabana ( Deluxe Version ) 2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd 6-May-14,"Top Floor ( Cabana ) [ feat . Ed Sheeran ] Hotel Cabana [ Explicit ] ( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd May 6 , 2014",,Naughty Boy,,,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",Pop,$ 1.29,$ 1.29,,,4:15,2:09,,,0
3356,39335,Cameras 28-Mar-11,"Cameras [ Clean ] Wiz Khalifa Rolling Papers [ Clean ] March 28 , 2011",Wiz Khalifa,,Rolling Papers,,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap",Rap & Hip-Hop,$ 1.29,$ 1.29,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:29,4:29,,,1
2834,53255,"Outversion Mark Ronson Version Pop , Music , R&B / Soul,Soul,Dance,Rock,Jazz,Hip-Hop / Rap,Electronic,Hip-Hop , Pop/Rock , Adult Alternative $ 0.99 1:50 10-Jul-07",Outversion Mark Ronson $ 0.99 ( c ) 2011 J'adore Records 1:50,,,,Version [ Explicit ],,Pop,,,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited except Track 9 ( P ) 2006 Rapster Records / BBE Records,,,,,"July 10 , 2007",1
291,22283,"Epilogue ( feat . George the Poet ) Pop , Music , R&B / Soul , Contemporary R&B , Hip-Hop/Rap , Pop/Rock , Rock $ 1.29 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd 1:28",Wonder [ feat . Emeli SandÌ © ] Naughty Boy Hotel Cabana ( Deluxe Version ) [ Explicit ] $ 1.29 ( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd 3:27,Naughty Boy,,Hotel Cabana,,,Pop,,,,,,,6-May-14,"May 6 , 2014",0
3363,37611,"Young , Wild & Free ( feat . Bruno Mars ) Snoop Dogg $ 1.99 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 12-Dec-11","Can You Control Yo Hoe ( Album Version ( Explicit ) ) [ feat . Soopafly ] [ Explicit ] Snoop Dogg R&G ( Rhythm & Gangsta ) : The Masterpiece ( Explicit Version ) Gangsta & Hardcore , Rap & Hip-Hop ( C ) 2004 Geffen Records November 16 , 2004",,,Mac and Devin Go to High School ( Music from and Inspired By the Movie ) [ Deluxe Version ],,"Soundtrack,Music,Hip-Hop / Rap , West Coast Rap , Gangsta Rap , Hardcore Rap , Rap , Soundtrack",,,$ 0.99,,,4:12,3:08,,,0
3503,54798,"Sweet Spot 2.0 ( feat . Jennifer Lopez ) Hip-Hop/Rap , Music , Rap , Electronic , World , Dance 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 3:11","Sweet Spot ( feat . Jennifer Lopez ) Wild Ones Dance & Electronic , Rap & Hip-Hop , House $ 1.29 3:48 June 22 , 2012",Flo Rida,Flo Rida,Wild Ones,,,,$ 1.29,,,"( C ) 2015 MCA Nashville , a Division of UMG Recordings , Inc.",,,22-Jun-12,,1
3043,38003,"Ready for the Weekend ( Dave Spoon Dub Remix ) Dance , Music , Rock , Electronic 6:35 15-Sep-09","Ready for the Weekend ( Album Version ) 3:38 July 23 , 2013",Calvin Harris,Calvin Harris,Ready for the Weekend - EP,Ready For The Weekend,,Dance & Electronic,$ 0.99,$ 1.29,"2009 Sony Music Entertainment Limited under exclusive license to Ultra Records , Inc.","( C ) 1994 UMG Recordings , Inc.",,,,,0
1301,27982,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] Listen ( Deluxe Version ) Dance , Music , Rock , House , Electronic , French Pop 3:20 24-Nov-14","Lift me up ( feat . Nico & Vinz , Ladysmith Black Mambazo ) David Guetta $ 1.29",David Guetta,,,Listen ( Deluxe ),,Dance & Electronic,$ 1.29,,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved .",2015 If Moving Your Mine,,3:58,,"November 24 , 2014",0
1583,41583,"Second Chance ( Live Acoustic from Kansas City ) Shinedown Somewhere In the Stratosphere ( Live ) Rock , Music , Metal , Alternative , Hard Rock 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .",Heroes ( Live Acoustic From Kansas City ) Shinedown Somewhere In The Stratosphere Rock $ 1.29 ( C ) 2005 MCA Nashville,,,,,,,$ 1.29,,,,5:06,8:09,18-Apr-11,"April 18 , 2011",0
1548,41583,Second Chance ( Live Acoustic from Kansas City ) Shinedown $ 1.29 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . 18-Apr-11,Heroes ( Live Acoustic From Kansas City ) Shinedown Somewhere In The Stratosphere Rock $ 1.29 ( C ) 2005 MCA Nashville,,,Somewhere In the Stratosphere ( Live ),,"Rock , Music , Metal , Alternative , Hard Rock",,,,,,5:06,8:09,,"April 18 , 2011",0
1299,34005,"I 'm a Machine ( feat . Crystal Nicole and Tyrese Gibson ) $ 1.29 2011 What A Music Ltd , Licence exclusive Parlophone Music France 26-Aug-11",Without You ( Feat . Usher ) $ 1.29 2009 Andy Henningsen 3:28,David Guetta,David Guetta,Nothing But the Beat,Nothing But The Beat,"Dance , Music , Rock , House , Electronic",Dance & Electronic,,,,,3:34,,,"August 26 , 2011",0
1413,51590,"Illusion ( feat . Echosmith ) Zedd True Colors Dance , Music , Electronic $ 1.29 2015 Interscope Records 6:30",Illusion [ feat . Echosmith ] True Colors $ 1.29 ( C ) 2015 Interscope Records 6:25,,Zedd,,,,Dance & Electronic,,,,,,,18-May-15,"May 18 , 2015",1
