ltable_id,rtable_id,ltable_title,rtable_title,ltable_authors,rtable_authors,ltable_venue,rtable_venue,ltable_year,rtable_year,label
542,1125,"optimizing queries with universal quantification in object-oriented and object-relational databases guido moerkotte , jens claußen , klaus peithner , alfons kemper vldb 1997",cost-based selection of path expression processing algorithms in object-oriented databases very large data bases,,"georges gardarin , jean-robert gruser , zhao-hui tang",,,,1996.0,0
2232,1125,query unnesting in object-oriented databases leonidas fegaras 1998,cost-based selection of path expression processing algorithms in object-oriented databases very large data bases,,"georges gardarin , jean-robert gruser , zhao-hui tang",sigmod conference,,,1996.0,0
644,1125,index configuration in object-oriented databases elisa bertino vldb j. 1994,cost-based selection of path expression processing algorithms in object-oriented databases very large data bases,,"georges gardarin , jean-robert gruser , zhao-hui tang",,,,1996.0,0
1471,1125,evaluating functional joins along nested reference sets in object-relational and object-oriented databases vldb,cost-based selection of path expression processing algorithms in object-oriented databases very large data bases,"alfons kemper , reinhard braumandl , jens claußen","georges gardarin , jean-robert gruser , zhao-hui tang",,,1998.0,1996.0,0
377,762,the multiview project : object-oriented view technology and applications 1996,tutorial : application servers and associated technologies international conference on management of data 2002,"young-gook ra , viviane crestana-taube , matthew c. jones , elke a. rundensteiner , pedro josé marrón , harumi a. kuno",c. mohan,sigmod conference,,,,0
1676,762,application servers and associated technologies c. mohan vldb 2002,tutorial : application servers and associated technologies international conference on management of data 2002,,c. mohan,,,,,0
377,245,the multiview project : object-oriented view technology and applications 1996,the multiview project : object-oriented view technology and applications international conference on management of data,"young-gook ra , viviane crestana-taube , matthew c. jones , elke a. rundensteiner , pedro josé marrón , harumi a. kuno","e. a. rundensteiner , h. a. kuno , y.-g . ra , v. crestana-taube , m. c. jones , p. j. marron",sigmod conference,,,1996.0,1
2313,1088,"mining fuzzy association rules in databases ada wai-chee fu , man hon wong , chan man kuok sigmod record",sampling large databases for association rules very large data bases 1996,,hannu toivonen,,,1998.0,,0
1642,1088,large databases for remote sensing and gis a. r. dasgupta vldb 1996,sampling large databases for association rules very large data bases 1996,,hannu toivonen,,,,,0
818,1088,"an effective hash based algorithm for mining association rules ming-syan chen , philip s. yu , jong soo park 1995",sampling large databases for association rules very large data bases 1996,,hannu toivonen,sigmod conference,,,,0
2313,2207,"mining fuzzy association rules in databases ada wai-chee fu , man hon wong , chan man kuok sigmod record",fast algorithms for mining association rules in large databases very large data bases,,"rakesh agrawal , ramakrishnan srikant",,,1998.0,1994.0,0
2520,2207,data mining with optimized two-dimensional association rules,fast algorithms for mining association rules in large databases very large data bases,"takeshi tokuyama , yasuhiko morimoto , shinichi morishita , takeshi fukuda","rakesh agrawal , ramakrishnan srikant",acm trans . database syst .,,2001.0,1994.0,0
1287,2207,"maintaining data privacy in association rule mining shariq rizvi , jayant r. haritsa",fast algorithms for mining association rules in large databases very large data bases,,"rakesh agrawal , ramakrishnan srikant",vldb,,2002.0,1994.0,0
701,2207,"aggregation algorithms for very large compressed data warehouses jaideep srivastava , jianzhong li , doron rotem",fast algorithms for mining association rules in large databases very large data bases,,"rakesh agrawal , ramakrishnan srikant",vldb,,1999.0,1994.0,0
234,2207,"fast algorithms for mining association rules in large databases ramakrishnan srikant , rakesh agrawal 1994",fast algorithms for mining association rules in large databases very large data bases,,"rakesh agrawal , ramakrishnan srikant",vldb,,,1994.0,1
2188,2207,"algorithms for mining distance-based outliers in large datasets raymond t. ng , edwin m. knorr vldb 1998",fast algorithms for mining association rules in large databases very large data bases,,"rakesh agrawal , ramakrishnan srikant",,,,1994.0,0
2313,984,"mining fuzzy association rules in databases ada wai-chee fu , man hon wong , chan man kuok sigmod record",on the discovery of interesting patterns in association rules very large data bases,,"sridhar ramaswamy , sameer mahajan , abraham silberschatz",,,1998.0,1998.0,0
2246,984,mining generalized association rules,on the discovery of interesting patterns in association rules very large data bases,"ramakrishnan srikant , rakesh agrawal","sridhar ramaswamy , sameer mahajan , abraham silberschatz",vldb,,1995.0,1998.0,0
2313,1443,"mining fuzzy association rules in databases ada wai-chee fu , man hon wong , chan man kuok sigmod record","discovery of multiple-level association rules from large databases jiawei han , yongjian fu very large data bases 1995",,,,,1998.0,,0
1477,1443,"on the discovery of interesting patterns in association rules sridhar ramaswamy , sameer mahajan , abraham silberschatz vldb 1998","discovery of multiple-level association rules from large databases jiawei han , yongjian fu very large data bases 1995",,,,,,,0
1428,1443,sampling large databases for association rules 1996,"discovery of multiple-level association rules from large databases jiawei han , yongjian fu very large data bases 1995",hannu toivonen,,vldb,,,,0
1881,1443,"using unknowns to prevent discovery of association rules chris clifton , yücel saygin , vassilios s. verykios sigmod record","discovery of multiple-level association rules from large databases jiawei han , yongjian fu very large data bases 1995",,,,,2001.0,,0
2313,1771,"mining fuzzy association rules in databases ada wai-chee fu , man hon wong , chan man kuok sigmod record",mining fuzzy association rules in databases acm sigmod record 1998,,"chan man kuok , ada fu , man hon wong",,,1998.0,,1
2340,1771,mining deviants in a time series database 1999,mining fuzzy association rules in databases acm sigmod record 1998,"s. muthukrishnan , h. v. jagadish , nick koudas","chan man kuok , ada fu , man hon wong",vldb,,,,0
2520,1771,data mining with optimized two-dimensional association rules,mining fuzzy association rules in databases acm sigmod record 1998,"takeshi tokuyama , yasuhiko morimoto , shinichi morishita , takeshi fukuda","chan man kuok , ada fu , man hon wong",acm trans . database syst .,,2001.0,,0
1510,1771,"algorithms for mining association rules for binary segmentations of huge categorical databases kunikazu yoda , hirofumi matsuzawa , takeshi tokuyama , yasuhiko morimoto , takeshi fukuda 1998",mining fuzzy association rules in databases acm sigmod record 1998,,"chan man kuok , ada fu , man hon wong",vldb,,,,0
818,1771,"an effective hash based algorithm for mining association rules ming-syan chen , philip s. yu , jong soo park 1995",mining fuzzy association rules in databases acm sigmod record 1998,,"chan man kuok , ada fu , man hon wong",sigmod conference,,,,0
234,1771,"fast algorithms for mining association rules in large databases ramakrishnan srikant , rakesh agrawal 1994",mining fuzzy association rules in databases acm sigmod record 1998,,"chan man kuok , ada fu , man hon wong",vldb,,,,0
892,1254,"calibrating the query optimizer cost model of iro-db , an object-oriented federated database system 1996",opt + + : an object-oriented implementation for extensible database query optimization the vldb journal -- the international journal on very large data bases,"zhao-hui tang , fei sha , georges gardarin","navin kabra , david j. dewitt",vldb,,,1999.0,0
542,1254,"optimizing queries with universal quantification in object-oriented and object-relational databases guido moerkotte , jens claußen , klaus peithner , alfons kemper vldb 1997",opt + + : an object-oriented implementation for extensible database query optimization the vldb journal -- the international journal on very large data bases,,"navin kabra , david j. dewitt",,,,1999.0,0
2302,1254,"a logical foundation for deductive object-oriented databases mengchi liu , tok wang ling , gillian dobbie acm trans . database syst . 2002",opt + + : an object-oriented implementation for extensible database query optimization the vldb journal -- the international journal on very large data bases,,"navin kabra , david j. dewitt",,,,1999.0,0
